year,sido_cd,spot_nm,bjd_cd,lat,lon,occrrnc_cnt,caslt_cnt,dth_cnt,se_cnt,sl_cnt,wnd_cnt
2018,41,경기도 안성시 인지동(인지동마을회관 인근),4155011300,37.00379070969697,127.26834518787881,16,22,0,10,10,2
2018,41,경기도 안성시 아양동(농산물공판장앞교차로 인근),4155011900,37.007036594545454,127.26652540909092,15,17,0,6,9,2
2018,41,경기도 김포시 고촌읍(신곡사거리 인근),4157025300,37.59974755393939,126.77173468787879,26,42,0,8,30,4
2018,41,경기도 김포시 고촌읍(김포한강1로78번길13 인근),4157025300,37.64439642515152,126.6699128230303,26,37,0,4,30,3
2018,41,경기도 김포시 통진읍(마송사거리 인근),4157025000,37.691613488484855,126.59867318363638,22,25,0,5,17,3
2018,41,경기도 화성시 병점동(용성빌딩 인근),4159011700,37.21367015030303,127.04112044666665,27,43,0,4,34,5
2018,41,경기도 화성시 석우동(하이마트 인근),4159012800,37.207087914545454,127.07494389606059,25,41,0,8,32,1
2018,41,경기도 화성시 영천동(동탄지식산업센터 인근),4159013100,37.20930876454546,127.09881945545453,22,30,0,6,20,4
2018,41,경기도 광주시 탄벌동(현대산업개발기술연구소앞 인근),4161010500,37.41601787454545,127.25045675121213,33,43,1,6,35,1
2018,41,경기도 광주시 역동(경인IC사거리 인근),4161011200,37.406424459393946,127.2610972512121,31,44,0,7,32,5
2018,41,경기도 광주시 경안동(경안동공영주차장 인근),4161010100,37.40994984515151,127.25927773666668,28,42,0,6,33,3
2018,41,경기도 양주시 덕계동(금용아파트1차앞 인근),4163011600,37.818597974848494,127.04609230787878,24,31,0,6,23,2
2018,41,경기도 양주시 고암동(어린이보호구역 인근),4163011500,37.83703032575758,127.06895807242422,19,22,0,1,16,5
2018,41,경기도 양주시 덕정동(순복음교회앞 인근),4163011000,37.84030002030304,127.06328844606058,19,20,0,5,15,0
2018,41,경기도 포천시 소흘읍(이가팔리입구사거리 인근),4165025000,37.827443180303035,127.14886081363638,18,25,0,7,18,0
2018,41,경기도 포천시 소흘읍(송우삼거리 인근),4165025000,37.82388698393939,127.14260563727271,13,23,0,6,12,5
2018,41,경기도 포천시 선단동(선단교 인근),4165010400,37.85498082515152,127.16723420848481,13,20,0,3,17,0
2018,41,경기도 여주시 천송동(신륵사사거리 인근),4167012000,37.300794054545456,127.64988628121213,12,21,0,4,17,0
2018,41,경기도 여주시 연양동(월송교차로 인근),4167011800,37.28642796848485,127.61907954848483,10,19,0,7,12,0
2018,41,경기도 여주시 가남읍(전천교 인근),4167025000,37.20249500151515,127.54777628363635,8,16,0,8,7,1
2018,41,경기도 연천군 전곡읍(영근사거리 인근),4180025300,38.02309045848486,127.06736942242424,8,13,0,7,3,3
2018,41,경기도 연천군 전곡읍(삼민아파트앞 인근),4180025300,38.0300408709091,127.06773702606058,8,9,0,4,5,0
2018,41,경기도 연천군 전곡읍(사랑동삼거리 인근),4180025300,38.01108253848486,127.06695586303032,5,7,0,2,5,0
2018,41,경기도 가평군 가평읍(가평오거리 인근),4182025000,37.820713648484855,127.51349334727271,10,24,0,4,20,0
2018,41,경기도 가평군 청평면(청평대교앞 인근),4182032500,37.719563717878785,127.40283445303031,9,18,0,1,13,4
2018,41,경기도 가평군 청평면(청평윗삼거리 인근),4182032500,37.740766397878794,127.42262437606061,9,24,0,1,14,9
2018,41,경기도 양평군 양서면(양수교동쪽 인근),4183033000,37.544068243939385,127.3201349078788,13,23,0,1,20,2
2018,41,경기도 양평군 양평읍(양근삼거리 인근),4183025000,37.487957804545445,127.49198659606058,9,12,0,2,9,1
2018,41,경기도 양평군 양평읍(SK뷰아파트입구 인근),4183025000,37.495347553939396,127.4850228772727,9,16,0,3,12,1
2018,42,강원도 춘천시 효자동(남부사거리 인근),4211011200,37.871133272424245,127.72530393787882,21,31,1,9,21,0
2018,42,강원도 춘천시 소양로3가(중앙로타리 인근),4211011500,37.880437867272725,127.72781287666666,19,23,0,6,16,1
2018,42,강원도 춘천시 석사동(석사사거리 인근),4211012400,37.86068367969697,127.7442766578788,18,29,0,4,25,0
2018,42,강원도 원주시 단계동(1255교차로 인근),4213011000,37.34774363636364,127.93314114727274,64,98,0,10,79,9
2018,42,강원도 원주시 단계동(발리이용원 인근),4213011000,37.34400317848484,127.93194637727277,46,64,0,7,54,3
2018,42,강원도 원주시 단계동(1152교차로 인근),4213011000,37.345520573939396,127.9290394772727,30,56,0,9,43,4
2018,42,강원도 강릉시 옥천동(옥천오거리 인근),4215010900,37.756427646969684,128.89886459363638,12,17,1,4,12,0
2018,42,강원도 강릉시 유천동(교동교차로 인근),4215013100,37.765377047575754,128.87348717606062,11,25,0,1,24,0
2018,42,강원도 강릉시 교동(교동사거리 인근),4215011000,37.757780336363645,128.89175253363638,10,18,0,1,17,0
2018,42,강원도 동해시 천곡동(동해종합운동장2 인근),4217010100,37.51525108515152,129.1042339709091,11,25,0,2,23,0
2018,42,강원도 동해시 천곡동(천곡사거리뉴동해호텔앞 인근),4217010100,37.526073521515144,129.10485753242423,8,23,0,2,21,0
2018,42,강원도 동해시 부곡동(부곡파출소앞사거리 인근),4217011000,37.53877686727272,129.10192884727272,8,8,0,2,6,0
2018,42,강원도 태백시 황지동(태백 인근),4219010100,37.159332115757586,128.9899082512121,9,19,0,3,16,0
2018,42,강원도 태백시 황지동(황지교사거리 인근),4219010100,37.174064896363646,128.99373756606062,6,6,0,0,4,2
2018,42,강원도 태백시 황지동(대산아파트 인근),4219010100,37.17153080636364,128.99414065787875,5,6,0,2,4,0
2018,42,강원도 속초시 교동(노학동사무소앞사거리 인근),4221010600,38.197375680303026,128.5761330636364,19,24,1,9,13,1
2018,42,강원도 속초시 교동(만천삼거리 인근),4221010600,38.19855180636364,128.57261268787875,13,16,0,5,11,0
2018,42,강원도 속초시 청호동(청초프라자 인근),4221010900,38.1897920239394,128.5935613460606,12,20,1,7,12,0
2018,42,강원도 삼척시 정상동(삼척종합버스터미널 인근),4223012500,37.43943789787878,129.1685912212121,9,15,0,2,11,2
2018,42,강원도 삼척시 남양동(의료원앞사거리 인근),4223012000,37.44081605515151,129.16425993848486,9,11,0,4,7,0
2018,42,강원도 삼척시 정상동(유성아파트앞사거리 인근),4223012500,37.441776271818185,129.17832109363638,8,22,0,3,19,0
2018,42,강원도 홍천군 북방면(화계삼거리 인근),4272038000,37.70187292848485,127.85212915727273,3,6,0,2,4,0
2018,42,강원도 홍천군 서면(어유포교 인근),4272037000,37.70379545969698,127.69404622181818,3,5,0,2,0,3
2018,42,강원도 홍천군 두촌면(철정교차로 인근),4272032000,37.8058863960606,127.99262218848484,3,6,0,1,5,0
2018,42,강원도 횡성군 횡성읍(횡성군청 인근),4273025000,37.4899435539394,127.98650475030304,10,13,0,0,12,1
2018,42,강원도 횡성군 우천면(새말IC입구 인근),4273031000,37.451474146666655,128.07272231303028,6,14,0,3,10,1
2018,42,강원도 횡성군 횡성읍(섬강아파트 인근),4273025000,37.49481049121212,127.98124625242428,5,9,0,1,8,0
2018,42,강원도 영월군 영월읍(군청사거리 인근),4275025000,37.1809025860606,128.46255390727276,5,11,0,3,3,5
2018,42,강원도 영월군 영월읍(영흥오거리 인근),4275025000,37.18143442727272,128.46986531484848,4,8,0,0,4,4
2018,42,강원도 영월군 영월읍(덕포사거리 인근),4275025000,37.18037845969697,128.47723118787877,3,4,0,1,1,2
2018,42,강원도 평창군 평창읍(하리 인근),4276025000,37.36593671000001,128.39559809606058,6,9,0,1,8,0
2018,42,강원도 평창군 대관령면(대관령IC입구교차로 인근),4276038000,37.68635354121211,128.69590216666666,5,24,0,3,14,7
2018,42,강원도 평창군 진부면(진부시외버스영업소 인근),4276036000,37.63667649272726,128.55815700242425,4,6,0,2,4,0
2018,42,강원도 정선군 사북읍(사북오거리 인근),4277025600,37.22636880575758,128.81517312666665,7,11,0,0,10,1
2018,42,강원도 정선군 남면(민둥산교차로 인근),4277032000,37.25415578848485,128.77920372303032,3,3,0,2,1,0
2018,42,강원도 철원군 갈말읍(군탄사거리 인근),4278025600,38.15807133575758,127.30971684606061,3,6,0,4,2,0
2018,42,강원도 철원군 김화읍(김화교동측 인근),4278025300,38.249802377272715,127.41846024242422,3,7,0,3,4,0
2018,42,강원도 화천군 사내면(시외버스터미널2 인근),4279034000,38.071821834545446,127.52344806363635,4,6,0,1,5,0
2018,42,강원도 양구군 양구읍(신흥철물 인근),4280025000,38.10274174030303,127.98628737727276,5,12,0,1,8,3
2018,42,강원도 양구군 양구읍(송청 인근),4280025000,38.09122252454545,127.99665396909093,3,3,0,0,2,1
2018,42,강원도 양구군 양구읍(양구성심병원 인근),4280025000,38.10424674333333,127.99170640727273,3,8,0,0,7,1
2018,42,강원도 인제군 북면(원동교차로 인근),4281032000,38.121353749696965,128.20892117909094,4,15,0,5,10,0
2018,42,강원도 고성군 토성면(봉포삼거리 인근),4282033000,38.24806550454546,128.5674086342424,5,12,0,3,8,1
2018,42,강원도 고성군 간성읍(간성교차로 인근),4282025000,38.37973037848484,128.47429792727272,5,6,0,2,4,0
2018,42,강원도 양양군 양양읍(조산사거리 인근),4283025000,38.107477657878796,128.63397984606064,5,7,0,3,4,0
2018,42,강원도 양양군 손양면(송현사거리 인근),4283032000,38.07293419242423,128.63456517242426,4,4,0,0,4,0
2018,42,강원도 양양군 강현면(강현농협앞 인근),4283035000,38.154236223333335,128.60800421363638,4,6,0,0,6,0
2018,43,충청북도 청주시 서원구 사창동(주성아파트9동 인근),4311210200,36.6339775790909,127.46052825606057,54,78,0,10,68,0
2018,43,충청북도 청주시 흥덕구 강서동(청주터미널앞사거리 인근),4311311700,36.6254789890909,127.43076878181816,35,50,2,4,41,3
2018,43,충청북도 청주시 상당구 석교동(청남빌딩 인근),4311111100,36.627039053636366,127.49045425121213,32,37,0,11,26,0
2018,43,충청북도 충주시 교현동(성내충인동 인근),4313010500,36.9730362739394,127.93443146909091,27,47,0,8,35,4
2018,43,충청북도 충주시 칠금동(LG베스트샵 인근),4313011600,36.98014833515151,127.91465278242427,20,36,0,4,32,0
2018,43,충청북도 충주시 연수동(체육관앞사거리 인근),4313011800,36.98230970939393,127.93446946909094,19,28,0,6,19,3
2018,43,충청북도 제천시 중앙로1가(제천TTC 인근),4315010600,37.135633085151525,128.21222546909092,25,34,0,6,27,1
2018,43,충청북도 제천시 화산동(동명초교앞 인근),4315010900,37.1354263339394,128.2092157512121,18,27,0,8,19,0
2018,43,충청북도 제천시 영천동(남당교차로앞 인근),4315011000,37.130599116363626,128.20466600181817,12,16,0,5,9,2
2018,43,충청북도 보은군 보은읍(동다리사거리 인근),4372025000,36.485168707878785,127.72175050242426,8,10,0,2,8,0
2018,43,충청북도 보은군 보은읍(보은교차로 인근),4372025000,36.49170706454546,127.73026880121213,5,9,0,2,6,1
2018,43,충청북도 보은군 삼승면(상가삼거리 인근),4372035000,36.41940724060606,127.73137775181817,3,9,0,3,6,0
2018,43,충청북도 옥천군 옥천읍(옥천IC 인근),4373025000,36.309819239393946,127.56097472090906,9,9,0,4,5,0
2018,43,충청북도 옥천군 옥천읍(파리바게뜨 인근),4373025000,36.301198771515146,127.5690041572727,6,7,0,2,5,0
2018,43,충청북도 옥천군 옥천읍(향수공원사거리 인근),4373025000,36.30693082575758,127.57308173363634,6,11,0,3,8,0
2018,43,충청북도 영동군 영동읍(영동교앞 인근),4374025000,36.17395361515152,127.77506000181822,8,9,0,3,6,0
2018,43,충청북도 영동군 영동읍(중앙사거리 인근),4374025000,36.17536755333333,127.77780250121214,5,6,0,5,1,0
2018,43,충청북도 영동군 영동읍(매천교차로 인근),4374025000,36.1711643639394,127.77404972121211,5,9,0,3,6,0
2018,43,충청북도 증평군 증평읍(윗장뜰사거리 인근),4374525000,36.78817480272727,127.58686575121214,12,24,0,9,15,0
2018,43,충청북도 증평군 증평읍(군청사거리증평대교남측 인근),4374525000,36.78650349030303,127.5810842190909,9,13,0,4,9,0
2018,43,충청북도 증평군 증평읍(증평주공1단지삼거리 인근),4374525000,36.785498548484846,127.57767504181817,7,10,0,2,7,1
2018,43,충청북도 진천군 진천읍(진천보건소앞 인근),4375025000,36.8609478139394,127.43864427909088,13,28,0,9,19,0
2018,43,충청북도 진천군 진천읍(신성사거리 인근),4375025000,36.86252527030303,127.45126206363638,11,23,1,1,18,3
2018,43,충청북도 진천군 진천읍(행정교차로 인근),4375025000,36.861379982121214,127.42969481909093,8,10,0,5,5,0
2018,43,충청북도 괴산군 괴산읍(괴산터미널앞 인근),4376025000,36.80830339727273,127.7941223130303,14,18,0,3,13,2
2018,43,충청북도 괴산군 괴산읍(동부2리앞 인근),4376025000,36.80940873999999,127.79641378303029,11,12,0,7,5,0
2018,43,충청북도 괴산군 괴산읍(대사삼거리 인근),4376025000,36.797590208484856,127.78361831363635,4,6,0,2,4,0
2018,43,충청북도 음성군 금왕읍(무극교 인근),4377025300,36.99352323969697,127.5952994378788,15,22,0,2,20,0
2018,43,충청북도 음성군 대소면(오산교서측 인근),4377034000,36.967156617272735,127.48714428363638,13,20,0,5,15,0
2018,43,충청북도 음성군 맹동면(위너스타워 인근),4377033000,36.90862115969696,127.54227455121212,9,19,0,4,14,1
2018,43,충청북도 단양군 단양읍(단양군의회 인근),4380025000,36.982235710606055,128.36907578121213,8,10,1,5,4,0
2018,43,충청북도 단양군 단양읍(부강앞 인근),4380025000,36.9848064890909,128.36932659606057,7,7,0,6,1,0
2018,43,충청북도 단양군 단양읍(단양시외터미널 인근),4380025000,36.98604664636364,128.3713310960606,4,6,1,2,2,1
2018,44,충청남도 천안시 서북구 두정동(인비에스 인근),4413310400,36.83329746909091,127.13576969363638,47,57,0,7,46,4
2018,44,충청남도 천안시 서북구 두정동(주네모건축 인근),4413310400,36.82504224212121,127.1380678090909,40,61,2,5,50,4
2018,44,충청남도 천안시 서북구 백석동(운동장사거리 인근),4413310300,36.822751116666666,127.11195506303031,33,54,0,8,46,0
2018,44,충청남도 공주시 신관동(신관초교차로 인근),4415012000,36.47423737909091,127.13764054787879,13,27,0,7,16,4
2018,44,충청남도 공주시 산성동(중동사거리 인근),4415010500,36.456612114545464,127.12476984545455,11,13,0,3,9,1
2018,44,충청남도 공주시 금학동(금학교차로 인근),4415011000,36.44202103424243,127.11956700303031,10,13,0,3,8,2
2018,44,충청남도 보령시 대천동(명문당사거리 인근),4418010100,36.35025205242424,126.59687131363634,11,12,0,7,5,0
2018,44,충청남도 보령시 동대동(동대사거리 인근),4418010400,36.34857411454545,126.60447328242422,10,18,0,7,11,0
2018,44,충청남도 보령시 명천동(서해주택2 인근),4418010500,36.345354959696955,126.5992740960606,8,15,0,5,10,0
2018,44,충청남도 아산시 온천동(온양카센터 인근),4420010100,36.78081194484849,127.0068313524242,20,23,0,6,17,0
2018,44,충청남도 아산시 온천동(푸른정형외과 인근),4420010100,36.78188425757575,127.00022019303032,14,15,0,9,5,1
2018,44,충청남도 아산시 모종동(터미널앞사거리 인근),4420011300,36.78394314454546,127.01704107121212,13,15,0,2,12,1
2018,44,충청남도 서산시 예천동(예천사거리앞 인근),4421010900,36.77277938727272,126.44178632727272,14,24,0,6,17,1
2018,44,충청남도 서산시 읍내동(제일화재앞교차로 인근),4421010100,36.777358402121216,126.4477064272727,14,27,0,13,11,3
2018,44,충청남도 서산시 예천동(하이마트앞교차로 인근),4421010900,36.769653341818184,126.45320904666666,13,17,0,4,12,1
2018,44,충청남도 논산시 내동(내동사거리 인근),4423010900,36.19099508333335,127.09358331363637,11,23,0,9,14,0
2018,44,충청남도 논산시 취암동(논산오거리 인근),4423010500,36.20256391515153,127.08672188909094,10,12,0,9,3,0
2018,44,충청남도 논산시 부적면(부적농협 인근),4423035000,36.2137502090909,127.1286289390909,8,15,0,6,8,1
2018,44,충청남도 계룡시 엄사면(삼진삼거리 인근),4425031500,36.28166327454545,127.24029146242424,8,19,0,5,14,0
2018,44,충청남도 계룡시 엄사면(양정삼거리 인근),4425031500,36.28237853848485,127.24446965606057,3,7,0,0,7,0
2018,44,충청남도 당진시 우두리(당진중앙도서관앞 인근),4427010300,36.900371805151515,126.6326398760606,15,24,0,7,17,0
2018,44,충청남도 당진시 시곡리(당진산업단지사거리 인근),4427010500,36.902312054545455,126.68431481363636,14,25,0,11,13,1
2018,44,충청남도 당진시 채운동(당진2교교차로 인근),4427010200,36.891327769696964,126.62594559787883,12,17,0,9,8,0
2018,44,충청남도 금산군 금산읍(한신연립앞 인근),4471025000,36.10967608272727,127.49107581363636,7,8,0,2,6,0
2018,44,충청남도 금산군 금산읍(제1상옥교 인근),4471025000,36.10225636454547,127.48830246848487,5,6,0,1,5,0
2018,44,충청남도 금산군 금산읍(중도사거리 인근),4471025000,36.10231783333334,127.49984740848487,4,7,0,1,6,0
2018,44,충청남도 부여군 부여읍(부여중앙앞 인근),4476025000,36.275978272727265,126.89923065787882,5,18,1,2,15,0
2018,44,충청남도 부여군 부여읍(부여읍앞 인근),4476025000,36.276128333939404,126.91276700121213,4,5,0,1,4,0
2018,44,충청남도 부여군 부여읍(동문로타리 인근),4476025000,36.28400780333334,126.92919915787881,4,4,1,1,2,0
2018,44,충청남도 서천군 비인면(비인경찰초소1 인근),4477040000,36.14402142848486,126.59744156303033,9,21,0,10,11,0
2018,44,충청남도 서천군 마서면(하구둑사거리 인근),4477031000,36.02025358393939,126.73848996969696,7,9,0,4,5,0
2018,44,충청남도 서천군 서천읍(오석교차로 인근),4477025300,36.08891789636363,126.68271800121211,5,10,0,3,6,1
2018,44,충청남도 청양군 화성면(화강교앞 인근),4479038000,36.42789811636364,126.71528071909087,3,3,1,1,1,0
2018,44,충청남도 청양군 청양읍(벽천교차로 인근),4479025000,36.44285267787879,126.79515431363639,3,6,0,0,6,0
2018,44,충청남도 청양군 비봉면(신원삼거리 인근),4479039000,36.483713988484844,126.7915380936364,3,8,0,3,5,0
2018,44,충청남도 홍성군 홍성읍(장군상오거리 인근),4480025000,36.600621177878786,126.6710044390909,12,17,0,7,10,0
2018,44,충청남도 홍성군 홍성읍(오관사거리 인근),4480025000,36.59969892787878,126.66568493909088,10,13,1,5,7,0
2018,44,충청남도 홍성군 홍성읍(덕산통사거리 인근),4480025000,36.60489142787879,126.66232943787878,6,12,0,3,9,0
2018,44,충청남도 예산군 예산읍(궁평리 인근),4481025000,36.73725661515152,126.85750571909088,9,25,1,2,22,0
2018,44,충청남도 예산군 예산읍(관작휴게소 인근),4481025000,36.71039877151514,126.83148640848486,9,18,0,1,17,0
2018,44,충청남도 예산군 삽교읍(신리교차로 인근),4481025300,36.67958731757575,126.6739455860606,8,12,0,8,4,0
2018,44,충청남도 태안군 태안읍(성심사거리 인근),4482525000,36.75139991272728,126.30227489242426,11,14,0,6,7,1
2018,44,충청남도 태안군 안면읍(연육교삼거리 인근),4482525300,36.59741695848484,126.32454818787876,9,23,0,10,10,3
2018,44,충청남도 태안군 태안읍(태안프라자 인근),4482525000,36.754509114848474,126.29488834606066,8,8,0,5,1,2
2018,45,전라북도 전주시 덕진구 금암동(영진빌딩 인근),4511310700,35.83545558454546,127.13509393787876,29,50,0,8,42,0
2018,45,전라북도 전주시 덕진구 덕진동1가(원조닭집 인근),4511310500,35.84428267666667,127.12479290727272,22,28,0,3,22,3
2018,45,전라북도 전주시 완산구 효자동3가(효자다리 인근),4511114200,35.81900945848485,127.11374262727273,19,38,0,11,27,0
2018,45,전라북도 군산시 경암동(동부시장삼거리 인근),4513013600,35.97550311515151,126.73113643848487,17,26,0,6,19,1
2018,45,전라북도 군산시 수송동(수송사거리 인근),4513014100,35.969906772424245,126.71577909363634,16,17,0,5,12,0
2018,45,전라북도 군산시 나운동(동아26센터빌딩앞 인근),4513014400,35.963685365151505,126.69368831363637,15,28,0,5,23,0
2018,45,전라북도 익산시 마동(세경아파트13동 인근),4514011200,35.93534974121212,126.96562263909092,17,21,0,6,15,0
2018,45,전라북도 익산시 중앙동1가(익산지하차도 인근),4514010300,35.93994572787879,126.94721653727277,17,29,0,6,23,0
2018,45,전라북도 익산시 신동(투썸플레이스 인근),4514012100,35.96084204272727,126.95796637787879,17,27,0,4,23,0
2018,45,전라북도 정읍시 상동(정읍동초교 인근),4518010300,35.56655105272727,126.86076756242423,18,26,0,6,19,1
2018,45,전라북도 정읍시 시기동(정주교교차로 인근),4518010400,35.5617113960606,126.85332209424246,14,18,0,2,14,2
2018,45,전라북도 정읍시 시기동(초산교 인근),4518010400,35.559821959090904,126.85664462727271,13,26,0,4,21,1
2018,45,전라북도 남원시 왕정동(시장사거리 인근),4519010800,35.40650892666667,127.37639003303028,8,8,1,1,6,0
2018,45,전라북도 남원시 왕정동(서문사거리 인근),4519010800,35.409284679090916,127.3768338772727,7,11,1,1,9,0
2018,45,전라북도 남원시 향교동(향교오거리 인근),4519011100,35.415100896666665,127.3863750012121,7,12,1,2,9,0
2018,45,전라북도 김제시 요촌동(터미널사거리 인근),4521010100,35.80252633393939,126.89250131242423,11,14,0,4,10,0
2018,45,전라북도 김제시 검산동(비사벌사거리 인근),4521010400,35.80354458333333,126.89923065727277,10,11,0,3,8,0
2018,45,전라북도 김제시 요촌동(포유 인근),4521010100,35.79980917696971,126.8879428136364,8,17,0,2,15,0
2018,45,전라북도 완주군 용진읍(용진삼거리 인근),4571025600,35.879266337272725,127.15570570090911,8,12,1,2,9,0
2018,45,전라북도 완주군 소양면(명덕교차로 인근),4571034000,35.854511513333335,127.20914167121214,6,16,0,3,9,4
2018,45,전라북도 완주군 삼례읍(삼례사거리 인근),4571025000,35.91053308333334,127.0726385336364,6,8,0,4,4,0
2018,45,전라북도 진안군 진안읍(진안사거리 인근),4572025000,35.79226223848485,127.42658597121215,3,3,0,2,1,0
2018,45,전라북도 무주군 적상면(적상교앞1 인근),4573033000,35.94023569909091,127.65878799848484,4,8,0,1,7,0
2018,45,전라북도 무주군 무주읍(무주앞2 인근),4573025000,35.9743172090909,127.65205203181816,4,10,0,2,8,0
2018,45,전라북도 무주군 무주읍(향교삼거리 인근),4573025000,36.00788361696971,127.66708387727272,4,4,0,2,2,0
2018,45,전라북도 임실군 임실읍(갈마육교 인근),4575025000,35.62820986606062,127.29827703242424,3,18,0,0,18,0
2018,45,전라북도 임실군 임실읍(두곡삼거리 인근),4575025000,35.631724989090905,127.29054209606059,3,6,0,2,4,0
2018,45,전라북도 순창군 순창읍(경천교앞1 인근),4577025000,35.37131042666667,127.14165149909088,7,10,0,2,8,0
2018,45,전라북도 순창군 순창읍(경천주공 인근),4577025000,35.369965553939394,127.1402498442424,3,4,0,1,3,0
2018,45,전라북도 순창군 순창읍(터미널사거리11 인근),4577025000,35.37674592575757,127.14082234363639,3,3,0,1,2,0
2018,45,전라북도 고창군 고창읍(노동양수장 인근),4579025000,35.435367709090904,126.69248015727275,3,5,0,1,4,0
2018,45,전라북도 부안군 부안읍(군청삼거리 인근),4580025000,35.72837786393939,126.73807909363636,9,9,1,3,5,0
2018,45,전라북도 부안군 부안읍(에벤에셀부동산 인근),4580025000,35.71870936424242,126.73063525121214,5,7,0,4,3,0
2018,45,전라북도 부안군 부안읍(백산사거리 인근),4580025000,35.727177333939395,126.73965375121213,5,11,0,1,10,0
2018,46,전라남도 목포시 상동(백년로비파로 인근),4611015800,34.805908567878795,126.4248439478788,33,55,0,4,50,1
2018,46,전라남도 목포시 상동(버스터미널 인근),4611015800,34.81136155242425,126.41801462606057,31,48,2,14,32,0
2018,46,전라남도 목포시 상동(삼성전자및서비스센타 인근),4611015800,34.80345761272728,126.4197283224242,25,42,0,5,35,2
2018,46,전라남도 여수시 신기동(부영3단지사거리 인근),4613013300,34.75937498848485,127.66767312666668,33,44,0,5,38,1
2018,46,전라남도 여수시 충무동(교동사거리 인근),4613011000,34.74027573969698,127.73145412727274,28,35,0,8,26,1
2018,46,전라남도 여수시 웅천동(웅천지구앞 인근),4613013400,34.74984970151516,127.67895488727272,24,49,0,5,44,0
2018,46,전라남도 순천시 조례동(연향중앙상가길앞교차로 인근),4615013300,34.953177114545454,127.51905281303031,25,40,0,5,35,0
2018,46,전라남도 순천시 조례동(OUTBACK앞 인근),4615013300,34.95803598909091,127.52127765848485,20,33,0,7,26,0
2018,46,전라남도 순천시 조례동(수산시장사거리 인근),4615013300,34.95812242575757,127.51803134363637,17,27,0,5,22,0
2018,46,전라남도 나주시 이창동(이창동삼거리전앞 인근),4617012800,34.99576102030303,126.71423506303029,11,13,1,1,11,0
2018,46,전라남도 나주시 금천면(석전교차로 인근),4617039000,35.0221039660606,126.77511566363638,10,16,1,2,13,0
2018,46,전라남도 나주시 송월동(나주시청앞사거리 인근),4617010200,35.01617774848486,126.7142489672727,10,16,0,2,13,1
2018,46,전라남도 광양시 중동(시청사거리 인근),4623010600,34.938691894545464,127.69805743787879,12,21,0,3,17,1
2018,46,전라남도 광양시 중동(광양시전앞 인근),4623010600,34.93849917666666,127.69508425242422,11,13,0,3,9,1
2018,46,전라남도 광양시 금호동(태인교삼거리 인근),4623011000,34.93179258333334,127.74673418787877,10,14,0,0,14,0
2018,46,전라남도 담양군 담양읍(담양공고교차로전앞 인근),4671025000,35.30049013727273,126.98057955848482,9,23,0,3,20,0
2018,46,전라남도 담양군 담양읍(신남정삼거리 인근),4671025000,35.31989092787878,126.98514587727271,9,19,0,2,17,0
2018,46,전라남도 담양군 고서면(고서교차로 인근),4671032000,35.222496646666656,126.97402387606058,8,12,0,2,10,0
2018,46,전라남도 곡성군 곡성읍(현대종합철물건농자재 인근),4672025000,35.27968598787878,127.29709568848486,5,5,0,1,4,0
2018,46,전라남도 곡성군 곡성읍(제1읍내교 인근),4672025000,35.281448201818186,127.30114839727274,4,5,0,2,3,0
2018,46,전라남도 곡성군 옥과면(무창삼거리 인근),4672037000,35.28275021272728,127.14665878727271,4,6,0,1,5,0
2018,46,전라남도 구례군 구례읍(돌틈삼거리 인근),4673025000,35.216162115757584,127.46456253242424,6,7,1,3,2,1
2018,46,전라남도 구례군 구례읍(백연교 인근),4673025000,35.21265166454546,127.46468749909091,4,10,0,2,8,0
2018,46,전라남도 고흥군 고흥읍(봉황2교앞 인근),4677025000,34.608439056363636,127.28844383727274,9,9,0,3,6,0
2018,46,전라남도 고흥군 도양읍(소방서사거리 인근),4677025300,34.525978153939384,127.14086273121211,5,12,0,5,7,0
2018,46,전라남도 고흥군 고흥읍(고흥읍등암리161311 인근),4677025000,34.6011082590909,127.27873920909094,5,12,0,3,9,0
2018,46,전라남도 보성군 보성읍(보성역 인근),4678025000,34.76794245787879,127.08349071909089,7,7,0,3,4,0
2018,46,전라남도 보성군 벌교읍(제1부용교삼거리 인근),4678025300,34.84703767727272,127.34345818787877,6,9,0,3,6,0
2018,46,전라남도 보성군 보성읍(군청앞사거리전앞 인근),4678025000,34.77039830030302,127.08013234303029,5,7,0,0,7,0
2018,46,전라남도 화순군 화순읍(제일중입구 인근),4679025000,35.056134252727254,126.97415682787877,5,16,0,1,15,0
2018,46,전라남도 화순군 화순읍(화순고려전앞 인근),4679025000,35.055787207878794,126.99027221909088,4,8,0,0,7,1
2018,46,전라남도 화순군 화순읍(만연빌딩전앞 인근),4679025000,35.05575433333333,126.98584097121211,4,7,0,1,6,0
2018,46,전라남도 장흥군 장흥읍(순지교차로전앞1 인근),4680025000,34.65757595787878,126.88629340666668,8,20,0,4,16,0
2018,46,전라남도 장흥군 장흥읍(군민회관오거리 인근),4680025000,34.676249895454546,126.9093925012121,8,15,0,2,13,0
2018,46,전라남도 장흥군 장흥읍(장흥교사거리전앞 인근),4680025000,34.68020127030304,126.9050745312121,6,9,0,2,7,0
2018,46,전라남도 강진군 군동면(삼신삼거리 인근),4681031000,34.62378199030303,126.79609540666667,4,7,0,2,5,0
2018,46,전라남도 강진군 군동면(목리IC교전앞 인근),4681031000,34.62796692636364,126.79089106424247,4,13,0,2,10,1
